"PLOT","DATE","mean","se"
14,2014-10-20,-0.0141559264383131,0.0439763260360597
15,2014-10-20,0.115974558676919,0.0144274241480031
16,2014-10-20,0.0229858445379624,0.0186076458346706
17,2014-10-20,0.198781066629966,0.0374111078026764
18,2014-10-20,-0.00725760346290825,0.0433470748675031
19,2014-10-20,0.245058214959167,0.0307161247756956
20,2014-10-20,-0.111675037639937,0.0151977259166589
21,2014-10-20,0.116681978287999,0.0890565018300727
22,2014-10-20,-0.0302588567001667,0.00396531466685437
23,2014-10-20,0.0558093714625328,0.00493379612354605
24,2014-10-20,-0.0877668191015879,0.035199231267325
25,2014-10-20,0.222819122108606,0.0332947993537536
26,2014-10-20,-0.029980109374422,0.0261433039738613
27,2014-10-20,0.0610329011903333,0.0823004867792338
28,2014-10-20,-0.0348690458064671,0.0235361469786314
29,2014-10-20,0.097964722713994,0.0450691739253688
30,2014-10-20,-0.0324981369247445,0.0452075161318474
1,2014-11-26,0.0433346591894927,0.00712144138544166
2,2014-11-26,-0.00359692574416783,0.0498215463845529
3,2014-11-26,0.0841048375634862,0.0424940029413058
4,2014-11-26,-0.0660745340519082,0.0172983451721856
5,2014-11-26,0.126687279168163,0.051465727662007
6,2014-11-26,-0.0754053160255519,0.0210506377390244
7,2014-11-26,0.149179257472076,0.0616290104285498
8,2014-11-26,0.0728150205153669,0.0151740356304876
9,2014-11-26,0.12851785300408,0.0667806152900676
10,2014-11-26,0.0473066006897538,0.0412227642206924
11,2014-11-26,0.0957577553450293,0.0164882550682822
12,2014-11-26,-0.0266053391236804,0.0932148357260682
13,2014-11-26,0.107046430496481,0.00707742580683033
14,2014-11-26,-0.0503688291605463,0.00970148294751089
15,2014-11-26,0.12388913664511,0.0353380570923705
16,2014-11-26,-0.0789003144583137,0.0172391072602657
17,2014-11-26,0.246214114981946,0.0671760544404074
18,2014-11-26,0.011492439834601,0.0462251655447601
19,2014-11-26,0.218575950253093,0.0221679310872261
20,2014-11-26,-0.0621609565260876,0.0550337525920884
21,2014-11-26,0.15695377931235,0.0508170074880074
22,2014-11-26,-0.027972984220926,0.0452658004590287
23,2014-11-26,0.0355969961841991,0.0139789032081702
24,2014-11-26,-0.045078524852293,0.0286671372161493
25,2014-11-26,0.374197958882382,0.0727789532396615
26,2014-11-26,-0.00731696851409675,0.0151211566030984
27,2014-11-26,0.0443519660355358,0.0603370927216477
28,2014-11-26,-0.08798231825518,0.0180731639727778
29,2014-11-26,0.214920272427708,0.0566633690924563
30,2014-11-26,-0.0984176774315527,0.0195419965516196
1,2014-12-10,0.143124960693613,0.0680236074502431
2,2014-12-10,0.0249694577008006,0.00536925803797491
3,2014-12-10,0.161137855601726,0.0670203209169422
4,2014-12-10,-0.0117833659785765,0.0477544804062499
5,2014-12-10,0.342311173852783,0.0886816697943322
6,2014-12-10,-0.0252037871033752,0.035810755249478
7,2014-12-10,0.27752401460442,0.0351302640461679
8,2014-12-10,0.00894386127599758,0.0604222113789697
9,2014-12-10,0.284403727209212,0.098527008278787
10,2014-12-10,0.0631210192735274,0.0147820477644853
11,2014-12-10,0.237752978160067,0.0427354854872296
12,2014-12-10,-0.0406608373841855,0.0186705053738494
13,2014-12-10,0.0338264334080043,0.048862470106028
14,2014-12-10,-0.014412824079654,0.0236436436868515
15,2014-12-10,0.268176222865003,0.0490118663980793
16,2014-12-10,-0.0200867847148771,0.0415166112344602
17,2014-12-10,0.367720598437258,0.0788053753518499
18,2014-12-10,-0.0359242733134995,0.0281047549982097
19,2014-12-10,0.464759798786177,0.0620948749794322
20,2014-12-10,0.0508821608413726,0.0357881955352434
21,2014-12-10,0.302787231529398,0.0920643718426931
22,2014-12-10,0.0206841435732861,0.00363766904181527
23,2014-12-10,0.336084805307218,0.068259418666531
24,2014-12-10,-0.0204269100870834,0.0382112783660298
25,2014-12-10,0.434986984710674,0.0376123445434394
26,2014-12-10,0.0808064849833951,0.0425728844543095
27,2014-12-10,0.117551212825446,0.0248736889956553
28,2014-12-10,-0.0124978361686929,0.034583647090884
29,2014-12-10,0.363030057826799,0.03764925563937
30,2014-12-10,0.0149904862569125,0.0177633671582335
1,2014-12-24,0.321891417162102,0.108713027583644
2,2014-12-24,0.06034426905245,0.0897223995479334
3,2014-12-24,0.0629942342202214,0.0718665763965523
4,2014-12-24,0.0844089799767427,0.0612853718876179
5,2014-12-24,0.31155252244359,0.123274810358873
6,2014-12-24,0.0898583308770658,0.0279442641617504
7,2014-12-24,0.270690878339071,0.063575059070546
8,2014-12-24,0.137142417347622,0.0291355172090709
9,2014-12-24,0.432633261253092,0.0446172424173096
10,2014-12-24,0.166969899522894,0.0504104598014701
11,2014-12-24,0.362388670214112,0.0518440435186422
12,2014-12-24,0.140693033505214,0.00926570195071547
13,2014-12-24,0.10071246322791,0.047909377195007
14,2014-12-24,0.155574532333154,0.0721029056294532
15,2014-12-24,0.356525535689323,0.12194139677395
16,2014-12-24,0.0877321687559855,0.0380347049190714
17,2014-12-24,0.562287221769656,0.0360315809097732
18,2014-12-24,0.0389738948106057,0.0343159415747362
19,2014-12-24,0.595112385362818,0.0342733949771981
20,2014-12-24,0.143653480822235,0.0735717407651059
21,2014-12-24,0.234694267590876,0.0810215161630913
22,2014-12-24,0.13393248683921,0.0747729557972741
23,2014-12-24,0.336833199100641,0.114423099239391
24,2014-12-24,0.0783083009069688,0.0557118123548506
25,2014-12-24,0.39339349690481,0.0806237043188649
26,2014-12-24,0.147022994116463,0.0732978363293369
27,2014-12-24,0.0864100446627885,0.0516325457823823
28,2014-12-24,-0.0286009241191512,0.0630334526779667
29,2014-12-24,0.325248765345329,0.0941141978603021
30,2014-12-24,0.165444514178034,0.039104061463621
1,2015-01-05,0.269163963355393,0.12083934571669
2,2015-01-05,0.0764231379131334,0.0214412793366833
3,2015-01-05,0.277738624021878,0.104283853821644
4,2015-01-05,0.0673599842749673,0.0998561490060387
5,2015-01-05,0.283189219858001,0.103109187727404
6,2015-01-05,0.068342945975856,0.0073103747186419
7,2015-01-05,0.469351628518518,0.0829134434917817
8,2015-01-05,0.258398125469542,0.102042103423275
9,2015-01-05,0.416780622696659,0.100597023606545
10,2015-01-05,0.120282546852056,0.0997685318762099
11,2015-01-05,0.380646028539227,0.0492360552489504
12,2015-01-05,0.154651943152209,0.0788514829410358
13,2015-01-05,0.164133062597596,0.0233688244407899
14,2015-01-05,0.0903520273081752,0.074854402533961
15,2015-01-05,0.37389129948991,0.0564697608511991
16,2015-01-05,0.193407551404945,0.0135131696167699
17,2015-01-05,0.524617743825052,0.053839751654901
18,2015-01-05,-0.0376838318654235,0.0566725538668014
19,2015-01-05,0.59923284187487,0.0189431012082443
20,2015-01-05,0.169247308562689,0.0901345498657515
21,2015-01-05,0.342236866096706,0.0881904583623887
22,2015-01-05,0.282116264756747,0.0820839694620224
23,2015-01-05,0.387928838028929,0.106919566011638
24,2015-01-05,0.14566833745589,0.0624101864680002
25,2015-01-05,0.549322824235812,0.0188676447589172
26,2015-01-05,0.286426013431003,0.0386159851142334
27,2015-01-05,0.326921426826802,0.099969269056964
28,2015-01-05,0.0912293749744858,0.0576372033633052
29,2015-01-05,0.38868260496138,0.119161764787542
30,2015-01-05,0.253482283990436,0.0354364389683844
1,2015-01-13,0.326608250013637,0.119011820493056
2,2015-01-13,-0.0132706615691973,0.01676211129496
3,2015-01-13,0.154023737827021,0.0826039967253924
4,2015-01-13,0.146995646867021,0.0343767351789096
5,2015-01-13,0.459009939383196,0.068446390570362
6,2015-01-13,-0.0309549664049247,0.0067120822053844
7,2015-01-13,0.456043871858437,0.0360155487332318
8,2015-01-13,0.399744253424059,0.0131289243297505
9,2015-01-13,0.50375645658922,0.0755835324866885
10,2015-01-13,0.226394785226321,0.0471171755610813
11,2015-01-13,0.339501209248289,0.118279218473954
12,2015-01-13,0.200663866714686,0.0599589474258476
13,2015-01-13,0.364896874711623,0.050291411625945
14,2015-01-13,0.163952794521635,0.0421122517099342
15,2015-01-13,0.418314548604686,0.0830499042949533
16,2015-01-13,0.183719660066807,0.0658386079441876
17,2015-01-13,0.421369709619769,0.142617191008385
18,2015-01-13,-0.00289408530456065,0.0114649525984922
19,2015-01-13,0.616907253457902,0.00219150792570451
20,2015-01-13,0.0908869906986517,0.0128334930480822
21,2015-01-13,0.203920792483104,0.0508702682339193
22,2015-01-13,0.297817676888759,0.0109258929422589
23,2015-01-13,0.509889766025391,0.0672401785328336
24,2015-01-13,0.0863994762456014,0.0810362135282199
25,2015-01-13,0.579799537857791,0.0569792433681132
26,2015-01-13,0.452937783387791,0.0285862046913264
27,2015-01-13,0.386909311394697,0.121771226220033
28,2015-01-13,-0.00639896218732122,0.0425343562375044
29,2015-01-13,0.331352802541477,0.0203200524748589
30,2015-01-13,0.34946835557783,0.0423200127363502
1,2015-02-24,0.355669263748227,0.112269922617557
2,2015-02-24,0.0958396370516001,0.104507044218168
3,2015-02-24,0.460298637596382,0.10870287146129
4,2015-02-24,0.202390777833155,0.0855979307639026
5,2015-02-24,0.520787444546488,0.0842609390869989
6,2015-02-24,0.06934586135797,0.0456664350247908
7,2015-02-24,0.675820441729466,0.0189134836312967
8,2015-02-24,0.580824271540389,0.0238061741491658
9,2015-02-24,0.668755766572295,0.00404999607053759
10,2015-02-24,0.307838109112413,0.0376907229598776
11,2015-02-24,0.490992338554956,0.0999779630046115
12,2015-02-24,0.147807105675228,0.0196480594984166
13,2015-02-24,0.412401431774996,0.0733515796520008
14,2015-02-24,0.310864775850904,0.0745605862925265
15,2015-02-24,0.504385165048175,0.0310281751116897
16,2015-02-24,0.315226498935282,0.039724826646772
17,2015-02-24,0.522741652746222,0.135271763399125
18,2015-02-24,0.104094842901371,0.0880512933451422
19,2015-02-24,0.719574413719202,0.030709199791476
20,2015-02-24,0.284579211893228,0.0732620706266535
21,2015-02-24,0.296230812920927,0.0233917995393878
22,2015-02-24,0.398076589437716,0.0701890317601583
23,2015-02-24,0.614321725960603,0.0503349539720273
24,2015-02-24,0.100054700805287,0.0649063263639042
25,2015-02-24,0.58514020122577,0.0371229967524105
26,2015-02-24,0.504928733599586,0.0690104428816223
27,2015-02-24,0.559561193999272,0.0687415951849291
28,2015-02-24,0.135243453295661,0.115271539033246
29,2015-02-24,0.502786389847299,0.0860876159953525
30,2015-02-24,0.513934848110694,0.0744025999856108
1,2015-03-05,0.390328327927502,0.158528599759483
2,2015-03-05,0.177305994313429,0.0574653658952105
3,2015-03-05,0.421972250472226,0.131793354834836
4,2015-03-05,0.244141830069054,0.0843274006755263
5,2015-03-05,0.58947195662797,0.0434122236176481
6,2015-03-05,0.0867289368438497,0.083207330002938
7,2015-03-05,0.578957352662399,0.0656098474888674
8,2015-03-05,0.407208678968683,0.119752945171671
9,2015-03-05,0.68385967913576,0.0174552711168193
10,2015-03-05,0.389934472435143,0.091177125973472
11,2015-03-05,0.615496380980809,0.0365149851499563
12,2015-03-05,0.303836582823996,0.11345869320781
13,2015-03-05,0.358725136260335,0.0638600230185422
14,2015-03-05,0.415737896710036,0.138731306863482
15,2015-03-05,0.518489851311931,0.0959010681386182
16,2015-03-05,0.403416240671628,0.0596294571425376
17,2015-03-05,0.743688850738993,0.00686281509240159
18,2015-03-05,0.222224217002368,0.115914844041032
19,2015-03-05,0.707830824393429,0.00539025555453886
20,2015-03-05,0.310490491253996,0.0800581723549013
21,2015-03-05,0.465954235946815,0.0880825187877986
22,2015-03-05,0.494263368418488,0.0331689608086048
23,2015-03-05,0.505369645335269,0.0827038174993553
24,2015-03-05,0.128809144675411,0.0394702231624783
25,2015-03-05,0.624273373292897,0.00509415407018884
26,2015-03-05,0.547771563650412,0.0166400164897655
27,2015-03-05,0.356407296631701,0.0206300855150867
28,2015-03-05,0.117851083096736,0.0266416719577803
29,2015-03-05,0.431084822684855,0.0314176807723337
30,2015-03-05,0.566279147022621,0.0431418149832896
1,2015-03-18,0.409711692312069,0.141639284323393
2,2015-03-18,0.0795899289825628,0.0761923396520614
3,2015-03-18,0.258843196671654,0.0750512034327076
4,2015-03-18,0.184205948344206,0.0630340843352344
5,2015-03-18,0.482335834795699,0.0762952914956933
6,2015-03-18,0.116138133999814,0.0658697152565274
7,2015-03-18,0.607384037166473,0.0124887813627718
8,2015-03-18,0.301518472413429,0.0748852158389474
9,2015-03-18,0.664824564960705,0.00908528508166405
10,2015-03-18,0.377497259479207,0.100811905420738
11,2015-03-18,0.51059587412578,0.0100083992658071
12,2015-03-18,0.309609839896551,0.108498744336179
13,2015-03-18,0.33529409244542,0.0618535088092828
14,2015-03-18,0.341550971701524,0.140472252788426
15,2015-03-18,0.486089511126072,0.0751396309077704
16,2015-03-18,0.303045788935233,0.00724603378268574
17,2015-03-18,0.530744674355835,0.0861563667661784
18,2015-03-18,0.158893414647828,0.116283560169753
19,2015-03-18,0.701345502314417,0.0160287721099264
20,2015-03-18,0.193545535860502,0.0110100384429302
21,2015-03-18,0.508242456512975,0.0844533824925616
22,2015-03-18,0.451712852257176,0.00765213479410656
23,2015-03-18,0.513777648665184,0.0982778622478985
24,2015-03-18,0.0895632115789739,0.0126768288524998
25,2015-03-18,0.686330621374665,0.0130784652112387
26,2015-03-18,0.398265431934427,0.0760729435690874
27,2015-03-18,0.410607160053126,0.0213979067805985
28,2015-03-18,0.136302115479334,0.0230229430427877
29,2015-03-18,0.435707668237672,0.0765941008077463
30,2015-03-18,0.45434875429682,0.0646273951969457
1,2015-04-01,0.442044988864434,0.0663465049810421
2,2015-04-01,0.0311704087076661,0.0476349182648271
3,2015-04-01,0.388245349085355,0.076359159363503
4,2015-04-01,0.0383777702639971,0.0412450841280122
5,2015-04-01,0.277610267516304,0.0845837315888331
6,2015-04-01,0.0352410816636543,0.0504343196858672
7,2015-04-01,0.382646010979712,0.0866935658930741
8,2015-04-01,0.231535821409727,0.120301145102522
9,2015-04-01,0.53299975547202,0.0219737809268576
10,2015-04-01,0.125444861263435,0.0482418041994825
11,2015-04-01,0.459428588006356,0.117804671502009
12,2015-04-01,0.123690716499815,0.119006503845463
13,2015-04-01,0.342944878032952,0.042617283363223
14,2015-04-01,0.283615235241913,0.120970961033388
15,2015-04-01,0.543772591524451,0.0401145580469971
16,2015-04-01,0.191146795478063,0.00554017532396034
17,2015-04-01,0.587880354138021,0.0452621079942535
18,2015-04-01,0.0313402240006091,0.0990713507458332
19,2015-04-01,0.579967995552289,0.00330228394937553
20,2015-04-01,0.0153867307413249,0.0213564545334011
21,2015-04-01,0.204833212687541,0.0517782719444079
22,2015-04-01,0.138279887996203,0.0468930047103747
23,2015-04-01,0.487139063388668,0.091250369515927
24,2015-04-01,0.00508119043292738,0.0416626549264759
25,2015-04-01,0.537221359099152,0.0562352988688889
26,2015-04-01,0.262704036205656,0.0775323329143417
27,2015-04-01,0.440251754203031,0.085728522444516
28,2015-04-01,0.0532263927006361,0.0552345581814096
29,2015-04-01,0.486215649878239,0.0759587763669843
30,2015-04-01,0.339830541175648,0.0492989516123324
1,2015-04-16,0.265037322999073,0.131837502543447
2,2015-04-16,0.0861118845907449,0.0542578740671159
3,2015-04-16,0.152594886867361,0.0713036896273936
4,2015-04-16,0.0166810398602026,0.0309501294834499
5,2015-04-16,0.25343367336548,0.0526683410050209
6,2015-04-16,0.0413970862182199,0.0301505859731741
7,2015-04-16,0.240468095987895,0.113195827026543
8,2015-04-16,0.101205482229541,0.0673973478159191
9,2015-04-16,0.466511644548159,0.0238697413736872
10,2015-04-16,0.140249944256618,0.0537413850278833
11,2015-04-16,0.404911133048874,0.0957699171965952
12,2015-04-16,0.112279058224575,0.0700469939481868
13,2015-04-16,0.170544408043815,0.054195015019984
14,2015-04-16,0.120924463895707,0.0993099120191959
15,2015-04-16,0.396876019185509,0.0283849294110171
16,2015-04-16,0.0954457195629719,0.0358258268788775
17,2015-04-16,0.472969500963304,0.0576892728417786
18,2015-04-16,0.0264497858855558,0.0649227609698896
19,2015-04-16,0.358967942006676,0.0233992984868268
20,2015-04-16,0.0567286258237338,0.0473975178705461
21,2015-04-16,0.308917139769011,0.0407721131215386
22,2015-04-16,0.0598255630660611,0.0469681652557351
23,2015-04-16,0.380432735149912,0.0851646764892487
24,2015-04-16,-0.0414792836994849,0.0344429720708944
25,2015-04-16,0.462452557496697,0.0782566710412545
26,2015-04-16,0.0634719894666794,0.021991804047452
27,2015-04-16,0.31522470291275,0.0737350290553416
28,2015-04-16,-0.0202356296518019,0.0385839488373955
29,2015-04-16,0.430527919753189,0.00418007673300005
30,2015-04-16,0.158721237296654,0.0190263737841245
1,2015-04-27,0.147985005368274,0.0413209824636025
2,2015-04-27,0.0342014233233048,0.0407932017311926
3,2015-04-27,0.202028303747014,0.00248994578258154
4,2015-04-27,-0.0139962758941883,0.0336577081805781
5,2015-04-27,0.1572385945864,0.0821898647364224
6,2015-04-27,-0.00361322697477044,0.00187014474350384
7,2015-04-27,0.24097160752996,0.0796241901288498
8,2015-04-27,0.0233648090130723,0.0518095163432463
9,2015-04-27,0.389406805179163,0.024691358024691
10,2015-04-27,0.0364126857454795,0.0376039468192397
11,2015-04-27,0.374203961602061,0.0438329254144813
12,2015-04-27,0.0337955125778689,0.0244589481009082
13,2015-04-27,0.184097976226106,0.050414626486188
14,2015-04-27,0.123479910065531,0.11599042107178
15,2015-04-27,0.252887979629454,0.0506743015514105
16,2015-04-27,0.0158079172127078,0.00633823424280913
17,2015-04-27,0.417926642549759,0.0738934076358896
18,2015-04-27,-0.0532114283706775,0.0191122788198616
19,2015-04-27,0.22133666837918,0.0144851306800782
20,2015-04-27,0.0386007713545525,0.0422641200845354
21,2015-04-27,0.316471352729115,0.0724120665613848
22,2015-04-27,0.0629924718541731,0.0462152359423172
23,2015-04-27,0.376243797437217,0.0760559844127097
24,2015-04-27,0.0134395620754611,0.0411045141437599
25,2015-04-27,0.443427378897781,0.118479970391876
26,2015-04-27,0.0227456362247606,0.00656688551258985
27,2015-04-27,0.154144459923663,0.0139835643204275
28,2015-04-27,-0.0140507901562566,0.0247529267968448
29,2015-04-27,0.398236721403295,0.0304007115770411
30,2015-04-27,0.122911755050542,0.034561377797285
1,2015-08-04,0.0655418330438775,0.0673082770777352
2,2015-08-04,-0.0744821289197319,0.0224361674922594
3,2015-08-04,0.0457210796858048,0.017918386969786
4,2015-08-04,-0.0523976227307445,0.0355619429703044
5,2015-08-04,0.187397858489048,0.00523430764963232
6,2015-08-04,-0.0612772509814193,0.0142497010190671
7,2015-08-04,0.133558517739127,0.0676161761338994
8,2015-08-04,-0.0974006265712151,0.026853434085135
9,2015-08-04,0.173635638963187,0.0677177484566073
10,2015-08-04,-0.0318658469403625,0.0175430081100142
11,2015-08-04,0.154527205396601,0.0604756471784766
12,2015-08-04,-0.0536799754937338,0.0512885140782453
13,2015-08-04,0.126884355213697,0.0449693724016986
14,2015-08-04,0.0651393670463104,0.0791716688547542
15,2015-08-04,0.209845240509231,0.00473162490389995
16,2015-08-04,-0.0064406569973692,0.0454533755643639
17,2015-08-04,0.192282042628847,0.0418622751236155
18,2015-08-04,-0.0381938769204379,0.00576426245370755
19,2015-08-04,0.120030750633791,0.0215958929759104
20,2015-08-04,-0.085955214605461,0.00927681328779885
21,2015-08-04,0.146013303264484,0.0288739540151144
22,2015-08-04,-0.0758897608909293,0.0120970102358403
23,2015-08-04,0.209921529804624,0.0690593920865626
24,2015-08-04,-0.128031493912394,0.0109274986635126
25,2015-08-04,0.20116522784615,0.0720212493141482
26,2015-08-04,-0.0230160085245677,0.0144880995657701
27,2015-08-04,0.136724303487145,0.0561717274749411
28,2015-08-04,-0.0262530850355472,0.0337120467807348
29,2015-08-04,0.138683402796455,0.022133618225112
30,2015-08-04,0.0572874053838219,0.0199296322125138
1,2015-08-15,0.0403603065867333,0.0532977733887118
2,2015-08-15,0.0186229143163427,0.0452769101190775
3,2015-08-15,0.0698062854703901,0.0431831532221281
4,2015-08-15,-0.0264360526185393,0.0249700097110647
5,2015-08-15,0.229930502664027,0.0510073081645971
6,2015-08-15,0.0108506305188383,0.0142881732289979
7,2015-08-15,0.0617741108598241,0.014323485515796
8,2015-08-15,0.00674640738135475,0.0279660020200036
9,2015-08-15,0.154323646379366,0.0185708407429884
10,2015-08-15,0.00714363544565748,0.0221782812648135
11,2015-08-15,0.0232611522171066,0.0178097451828892
12,2015-08-15,-0.0203274487213011,0.0360866415445179
13,2015-08-15,0.0731911653993942,0.0303848998990031
14,2015-08-15,0.0794483165038723,0.0602550060762218
15,2015-08-15,0.10121518361895,0.0309838815663074
16,2015-08-15,-0.0905540972523066,0.00910350545197435
17,2015-08-15,0.0594276375916112,0.0725726686621576
18,2015-08-15,-0.080641230353769,0.00291018610353865
19,2015-08-15,0.0929380256112159,0.0467047239684081
20,2015-08-15,-0.0622118871319984,0.0209493808184944
21,2015-08-15,0.0164141682722315,0.0686358277595424
22,2015-08-15,-0.0513350874078787,0.0032700752983903
23,2015-08-15,0.125343108498821,0.0661306334226418
24,2015-08-15,-0.0749114227664703,0.028852858447539
25,2015-08-15,0.085073213063716,0.0567708574124016
26,2015-08-15,-0.0539571071219568,0.0224463376340206
27,2015-08-15,0.119874442828331,0.0545710952712003
28,2015-08-15,-0.0808848756098372,0.0345322124703141
29,2015-08-15,0.169565217314436,0.0388182118425169
30,2015-08-15,-0.0976540864733475,0.0127417521171144
1,2015-09-26,0.0464945606186867,0.0241646791192448
2,2015-09-26,-0.0609734577933066,0.0707981681344952
3,2015-09-26,0.0752044747142885,0.11589439764427
4,2015-09-26,-0.086625858724647,0.0212394175735091
5,2015-09-26,0.231284951098906,0.065896827349868
6,2015-09-26,-0.0415593668162357,0.0105000797324048
7,2015-09-26,0.285084195359621,0.079046748895382
8,2015-09-26,-0.0224787474179883,0.00887388538097678
9,2015-09-26,0.123596754575942,0.0273511681521148
10,2015-09-26,-0.0311458796528553,0.0458748383430787
11,2015-09-26,0.219442577776517,0.101928693939924
12,2015-09-26,-0.00761861946370838,0.0426039898818673
13,2015-09-26,0.122496333391928,0.0512782385679112
14,2015-09-26,0.0455819705765022,0.0693627328727532
15,2015-09-26,0.175670406131916,0.00832285937002996
16,2015-09-26,-0.0556413295620624,0.0276474242259794
17,2015-09-26,0.0752139486096632,0.100237295751077
18,2015-09-26,-0.00330766514654123,0.0147721542054812
19,2015-09-26,0.228606818800937,0.0354013727350386
20,2015-09-26,-0.0720239666250719,0.0481642140311724
21,2015-09-26,0.167136404743459,0.00339744322410747
22,2015-09-26,-0.0331839790843898,0.0579446939737464
23,2015-09-26,0.178711085111048,0.0381767747211257
24,2015-09-26,0.0398361384203463,0.00931416847095349
25,2015-09-26,0.223364891472641,0.0540058526521743
26,2015-09-26,-0.0598533143584621,0.00869632425658112
27,2015-09-26,0.143334797512421,0.0184098476956506
28,2015-09-26,-0.0381689849043576,0.00852153801145026
29,2015-09-26,0.215272661778776,0.0199884956992035
30,2015-09-26,-0.0822706525787382,0.00289408356470857
1,2015-10-03,-0.0437686268255885,0.0202896128481759
2,2015-10-03,-0.140939421724709,0.091095061515693
3,2015-10-03,0.0151640898945427,0.0120005651851302
4,2015-10-03,0.0721959685167046,0.0202198039788499
5,2015-10-03,0.336413562452612,0.0847956544798463
6,2015-10-03,0.0560420390927633,0.0300775005358273
7,2015-10-03,0.20957391770905,0.0702566142049404
8,2015-10-03,-0.00878307642490315,0.0259985807138544
9,2015-10-03,0.251834571098502,0.0243224845434611
10,2015-10-03,-0.0255095448453393,0.0613238198548039
11,2015-10-03,0.246415188611608,0.103535945753364
12,2015-10-03,0.0217309184284501,0.0255225870135744
13,2015-10-03,0.0857428729090663,0.0168366623363788
14,2015-10-03,0.125831647064501,0.0695909438588263
15,2015-10-03,0.145898647941982,0.0128559754264964
16,2015-10-03,-0.0523657382071811,0.0210242119269281
17,2015-10-03,0.159025862708356,0.0663673964276183
18,2015-10-03,-0.0759340203320832,0.0257786431094122
19,2015-10-03,0.27354155196745,0.0915422683336134
20,2015-10-03,-0.0710513544156228,0.0235607077757506
21,2015-10-03,0.196875077318197,0.113980632144921
22,2015-10-03,-0.0196007611808377,0.0385814912444305
23,2015-10-03,0.152202013580198,0.0362309003228254
24,2015-10-03,-0.00686183377657748,0.0430917439380073
25,2015-10-03,0.222942734919616,0.0617812035853655
26,2015-10-03,-0.0303607632414675,0.0202271631785635
27,2015-10-03,0.286218426391727,0.107190037367914
28,2015-10-03,-0.0136339812217305,0.0101231329177522
29,2015-10-03,0.154174388399085,0.0148613329808642
30,2015-10-03,-0.0156102021085767,0.0441022040537001
1,2015-11-05,0.101635887844779,0.0198109333614664
2,2015-11-05,-0.0982090832563453,0.0434080949739715
3,2015-11-05,0.245140714662355,0.0701135608618492
4,2015-11-05,-0.00578757664818267,0.00889313232666464
5,2015-11-05,0.229585900559127,0.101651235912436
6,2015-11-05,-0.0180049797198689,0.066609585430224
7,2015-11-05,0.193130444987122,0.0889316008345953
8,2015-11-05,0.0487523588477587,0.0943665187455043
9,2015-11-05,0.172453044694617,0.0534306798554964
10,2015-11-05,-0.0521217826996408,0.0791159291105559
11,2015-11-05,0.150509975088858,0.0554298701835487
12,2015-11-05,-0.0073631961078278,0.017591806632797
13,2015-11-05,0.0383368551450354,0.0661330297087414
14,2015-11-05,0.319647598176165,0.145621255339251
15,2015-11-05,0.18185334834978,0.0740321772649992
16,2015-11-05,0.0451587530136121,0.085223007989852
17,2015-11-05,0.277662590238467,0.0519877563986456
18,2015-11-05,-0.0911458548837887,0.00938510515559277
19,2015-11-05,0.276825444836377,0.0566946965024614
20,2015-11-05,-0.0689006221827979,0.0367500656883466
21,2015-11-05,0.196274977418535,0.0562344895978025
22,2015-11-05,0.111938343286369,0.011107548694398
23,2015-11-05,0.198382295067012,0.0195920787784207
24,2015-11-05,0.0399017425658249,0.0580054766141629
25,2015-11-05,0.368926115065222,0.10976857446418
26,2015-11-05,0.0439495863251406,0.0586932665826054
27,2015-11-05,0.154970472422944,0.028740035946613
28,2015-11-05,-0.0113262532052238,0.00537391177538751
29,2015-11-05,0.187223729133205,0.11954451961951
30,2015-11-05,-0.0588837210749488,0.0364847295711599
1,2015-11-19,0.132546097914714,0.0678830229523168
2,2015-11-19,-0.0175858958346015,0.0217241403256288
3,2015-11-19,0.0745396903579212,0.0421162372172501
4,2015-11-19,-0.0234681346249559,0.0300753797733582
5,2015-11-19,0.19552523744831,0.0704548371161579
6,2015-11-19,-0.0323017873079001,0.0958478891029221
7,2015-11-19,0.254442152553901,0.0705369910811987
8,2015-11-19,0.0589989431963273,0.0402240411143195
9,2015-11-19,0.118306290382967,0.00918585977505347
10,2015-11-19,0.0240661082874758,0.0614539067302889
11,2015-11-19,0.285135730277374,0.0679609021728613
12,2015-11-19,0.0371176738279069,0.0817801861858613
13,2015-11-19,-0.0225866383594285,0.101798110373973
14,2015-11-19,0.0559266372684941,0.0866930075542187
15,2015-11-19,0.218897700840173,0.0511379598205992
16,2015-11-19,-0.0169831427865942,0.0163714640773795
17,2015-11-19,0.0401844514330778,0.131480432302796
18,2015-11-19,-0.102675052235723,0.0505634513157996
19,2015-11-19,0.315189853699806,0.0540166196226247
20,2015-11-19,0.0014747748894083,0.0317354305473696
21,2015-11-19,0.348541936669492,0.091193316580879
22,2015-11-19,0.02649256956433,0.0259623846475032
23,2015-11-19,0.350495941473009,0.0423616330035439
24,2015-11-19,-0.0275303242563797,0.0225230145283285
25,2015-11-19,0.335398201487044,0.0371826104825091
26,2015-11-19,-0.0302808399989421,0.0512088711251631
27,2015-11-19,0.184340082074229,0.0473389757582221
28,2015-11-19,-0.0211736626279,0.0285127250893912
29,2015-11-19,0.329863087350746,0.0505595079117394
30,2015-11-19,0.0373097354880892,0.0152239224163026
1,2015-12-04,0.115375616576753,0.0734096482644132
2,2015-12-04,-0.0552931118065814,0.00884066332206775
